brand,hue,sat,lightness,name,specific,shade_group,imgSrc
Tarte,24.1237113402062,0.487437185929648,0.390196078431373,Deep Neutral,52N,Deep Neutral,https://images.ulta.com/is/image/Ulta/2538341sw?$50px$
Tarte,25.8064516129032,0.502702702702703,0.362745098039216,Deep Sand,52S,Deep Neutral,https://images.ulta.com/is/image/Ulta/2538342sw?$50px$
Tarte,18.9473684210526,0.361904761904762,0.411764705882353,Deep Honey,54H,Deep Neutral,https://images.ulta.com/is/image/Ulta/2577480sw?$50px$
Tarte,21.3157894736842,0.431818181818182,0.345098039215686,Rich Neutral,57N,Deep Neutral,https://images.ulta.com/is/image/Ulta/2538350sw?$50px$
Tarte,18.8059701492537,0.354497354497354,0.370588235294118,Rich Honey,58H,Tan Neutral,https://images.ulta.com/is/image/Ulta/2577479sw?$50px$
Tarte,20.3389830508475,0.371069182389937,0.311764705882353,Mahogany,60H,Deep Neutral,https://images.ulta.com/is/image/Ulta/2538348sw?$50px$
Tarte,17.2881355932203,0.341040462427746,0.33921568627451,Espresso,61H,Deep Neutral,https://images.ulta.com/is/image/Ulta/2577478sw?$50px$
CoverGirl,25.8620689655172,0.58,0.803921568627451,Creamy Natural,220,Light Neutral,https://images.ulta.com/is/image/Ulta/2165915sw?$tn$
CoverGirl,24.0,0.74468085106383,0.907843137254902,Ivory,205,Light Neutral,https://images.ulta.com/is/image/Ulta/2165912sw?$50px$
CoverGirl,29.0625,0.60377358490566,0.792156862745098,Classic Ivory,210,Light Neutral,https://images.ulta.com/is/image/Ulta/2165913sw?$50px$
CoverGirl,19.1304347826087,0.552,0.754901960784314,Natural Ivory,215,Light Neutral,https://images.ulta.com/is/image/Ulta/2165914sw?$50px$
CoverGirl,24.8,0.641025641025641,0.770588235294118,Buff Beige,225,Light Neutral,https://images.ulta.com/is/image/Ulta/2165916sw?$50px$
CoverGirl,25.4237288135593,0.572815533980583,0.798039215686275,Classic Beige,230,Light Neutral,https://images.ulta.com/is/image/Ulta/2165917sw?$50px$
CoverGirl,20.0,0.552,0.754901960784314,Medium Light,235,Light Neutral,https://images.ulta.com/is/image/Ulta/2165918sw?$50px$
CoverGirl,23.2,0.6,0.754901960784314,Natural Beige,240,Light Neutral,https://images.ulta.com/is/image/Ulta/2165919sw?$50px$
Estée Lauder,32.6086956521739,0.958333333333333,0.905882352941176,Ivory Nude,1N1,Light Neutral,https://images.ulta.com/is/image/Ulta/2541048sw?$tn$
Estée Lauder,21.6666666666667,0.666666666666667,0.788235294117647,Shell,1C0,Light Cool,https://images.ulta.com/is/image/Ulta/2541010sw?$50px$
Estée Lauder,26.5116279069767,0.843137254901961,0.9,Cool Bone,1C1,Light Cool,https://images.ulta.com/is/image/Ulta/2540992sw?$50px$
Estée Lauder,27.2727272727273,0.942857142857143,0.931372549019608,Porcelain,1N0,Light Neutral,https://images.ulta.com/is/image/Ulta/2541011sw?$50px$
Estée Lauder,28.4210526315789,0.904761904761904,0.917647058823529,Ecru,1N2,Light Neutral,https://images.ulta.com/is/image/Ulta/2540993sw?$50px$
Estée Lauder,36.5217391304348,0.945205479452054,0.856862745098039,Warm Porcelain,1W0,Light Warm,https://images.ulta.com/is/image/Ulta/2541012sw?$50px$
Estée Lauder,31.5789473684211,0.703703703703704,0.841176470588235,Sand,1W2,Light Warm,https://images.ulta.com/is/image/Ulta/2540994sw?$50px$
Estée Lauder,31.304347826087,0.92,0.852941176470588,Pure Beige,2C1,Light Cool,https://images.ulta.com/is/image/Ulta/2540995sw?$50px$
Estée Lauder,22.3255813953488,0.955555555555555,0.911764705882353,Fresco,2C3,Light Cool,https://images.ulta.com/is/image/Ulta/2541053sw?$50px$
Estée Lauder,32.0547945205479,0.973333333333333,0.852941176470588,Desert Beige,2N1,Light Neutral,https://images.ulta.com/is/image/Ulta/2541049sw?$50px$
Estée Lauder,30.4,0.974025974025974,0.849019607843137,Buff,2N2,Light Neutral,https://images.ulta.com/is/image/Ulta/2541013sw?$50px$
Estée Lauder,30.0,0.878048780487805,0.83921568627451,Dawn,2W1,Light Warm,https://images.ulta.com/is/image/Ulta/2540996sw?$50px$
Estée Lauder,32.093023255814,0.955555555555555,0.823529411764706,Rattan,2W2,Tan Warm,https://images.ulta.com/is/image/Ulta/2541207sw?$50px$
Estée Lauder,28.2352941176471,0.790697674418605,0.831372549019608,Dusk,3C1,Light Cool,https://images.ulta.com/is/image/Ulta/2540997sw?$50px$
Estée Lauder,28.0,0.842696629213483,0.825490196078431,Pebble,3C2,Light Cool,https://images.ulta.com/is/image/Ulta/2540998sw?$50px$
Estée Lauder,28.6046511627907,0.934782608695652,0.819607843137255,Ivory Beige,3N1,Light Neutral,https://images.ulta.com/is/image/Ulta/2541050sw?$50px$
Estée Lauder,29.1428571428571,0.981308411214953,0.790196078431373,Wheat,3N2,Light Neutral,https://images.ulta.com/is/image/Ulta/2541004sw?$50px$
Estée Lauder,29.6774193548387,0.978947368421053,0.813725490196078,Tawny,3W1,Light Warm,https://images.ulta.com/is/image/Ulta/2541052sw?$50px$
Estée Lauder,31.9266055045872,0.964601769911504,0.77843137254902,Fawn,3W1.5,Light Warm,https://images.ulta.com/is/image/Ulta/2541005sw?$50px$
Estée Lauder,34.8571428571429,0.91304347826087,0.774509803921569,Cashew,3W2,Light Warm,https://images.ulta.com/is/image/Ulta/2540999sw?$50px$
Estée Lauder,26.9387755102041,0.942307692307692,0.796078431372549,Outdoor Beige,4C1,Light Cool,https://images.ulta.com/is/image/Ulta/2541006sw?$50px$
Estée Lauder,30.0,0.823529411764706,0.8,Shell Beige,4N1,Light Neutral,https://images.ulta.com/is/image/Ulta/2541054sw?$50px$
Estée Lauder,31.4285714285714,0.777777777777778,0.735294117647059,Spiced Sand,4N2,Medium Neutral,https://images.ulta.com/is/image/Ulta/2541056sw?$50px$
Estée Lauder,30.0,0.776315789473684,0.701960784313725,Maple Sugar,4N3,Medium Neutral,https://images.ulta.com/is/image/Ulta/2541007sw?$50px$
Estée Lauder,32.7777777777778,0.771428571428571,0.725490196078431,Honey Bronze,4W1,Medium Warm,https://images.ulta.com/is/image/Ulta/2541000sw?$50px$
Estée Lauder,30.2752293577982,0.931623931623932,0.770588235294118,Hazel,4W4,Light Warm,https://images.ulta.com/is/image/Ulta/2541008sw?$50px$
Estée Lauder,25.8620689655172,0.666666666666667,0.658823529411765,Rich Chestnut,5C1,Medium Cool,https://images.ulta.com/is/image/Ulta/2541001sw?$50px$
Estée Lauder,32.4324324324324,0.691588785046729,0.580392156862745,Maple,5N1.5,Medium Neutral,https://images.ulta.com/is/image/Ulta/2541014sw?$50px$
Estée Lauder,26.0869565217391,0.69,0.607843137254902,Amber Honey,5N2,Medium Neutral,https://images.ulta.com/is/image/Ulta/2540991sw?$50px$
Estée Lauder,30.0,0.697674418604651,0.662745098039216,Bronze,5W1,Medium Warm,https://images.ulta.com/is/image/Ulta/2541055sw?$50px$
Estée Lauder,29.7435897435897,0.625668449197861,0.633333333333333,Cinnamon,5W1.5,Medium Warm,https://images.ulta.com/is/image/Ulta/2541015sw?$50px$
Estée Lauder,29.7345132743363,0.729032258064516,0.696078431372549,Rich Caramel,5W2,Medium Warm,https://images.ulta.com/is/image/Ulta/2541057sw?$50px$
Estée Lauder,28.2926829268293,0.727810650887574,0.668627450980392,Rich Cocoa,6C1,Medium Cool,https://images.ulta.com/is/image/Ulta/2541002sw?$50px$
Estée Lauder,25.5555555555556,0.54,0.607843137254902,Mocha,6N1,Medium Neutral,https://images.ulta.com/is/image/Ulta/2541016sw?$50px$
Estée Lauder,26.5116279069767,0.488636363636364,0.654901960784314,Truffle,6N2,Medium Neutral,https://images.ulta.com/is/image/Ulta/2541003sw?$50px$
Estée Lauder,28.3720930232558,0.728813559322034,0.652941176470588,Sandalwood,6W1,Medium Warm,https://images.ulta.com/is/image/Ulta/2541058sw?$50px$
Estée Lauder,18.2352941176471,0.439655172413793,0.545098039215686,Rich Mahogany,7C1,Medium Cool,https://images.ulta.com/is/image/Ulta/2541009sw?$50px$
Estée Lauder,23.5514018691589,0.422924901185771,0.496078431372549,Deep Amber,7N1,Deep Neutral,https://images.ulta.com/is/image/Ulta/2541017sw?$50px$
Estée Lauder,24.5217391304348,0.502183406113537,0.550980392156863,Deep Spice,7W1,Deep Warm,https://images.ulta.com/is/image/Ulta/2541060sw?$50px$
Estée Lauder,23.030303030303,0.456221198156682,0.425490196078431,Rich Java,8C1,Tan Cool,https://images.ulta.com/is/image/Ulta/2541018sw?$50px$
Estée Lauder,17.7272727272727,0.415094339622641,0.415686274509804,Expresso,8N1,Tan Neutral,https://images.ulta.com/is/image/Ulta/2541059sw?$50px$
Dermablend,27.6923076923077,0.641975308641975,0.682352941176471,Caramel,35C,Medium Cool,https://images.ulta.com/is/image/Ulta/2274147sw?$tn$
Dermablend,30.0,0.821428571428572,0.780392156862745,Nude,10C,Light Cool,https://images.ulta.com/is/image/Ulta/2274142sw?$50px$
Dermablend,24.8780487804878,0.585714285714286,0.725490196078431,Cream,20W,Medium Warm,https://images.ulta.com/is/image/Ulta/2551263sw?$50px$
Dermablend,33.4020618556701,0.843478260869565,0.774509803921569,Sand,30N,Light Neutral,https://images.ulta.com/is/image/Ulta/2274144sw?$50px$
Dermablend,22.8947368421053,0.422222222222222,0.647058823529412,Tawny,35W,Medium Warm,https://images.ulta.com/is/image/Ulta/2551261sw?$50px$
Dermablend,32.6732673267327,0.502487562189055,0.605882352941176,Medium,40W,Medium Warm,https://images.ulta.com/is/image/Ulta/2274148sw?$50px$
Dermablend,27.1304347826087,0.608465608465608,0.629411764705882,Honey,50C,Medium Cool,https://images.ulta.com/is/image/Ulta/2274149sw?$50px$
Dermablend,27.8181818181818,0.509259259259259,0.576470588235294,Bronze,65W,Medium Warm,https://images.ulta.com/is/image/Ulta/2274150sw?$50px$
COVER FX,25.2631578947368,0.59748427672956,0.688235294117647,G+,40,Medium Neutral,https://images.ulta.com/is/image/Ulta/2507992sw?$50px$
COVER FX,26.3265306122449,0.576470588235294,0.666666666666667,G+,50,Medium Neutral,https://images.ulta.com/is/image/Ulta/2507993sw?$50px$
COVER FX,25.631067961165,0.517587939698493,0.609803921568628,G+,60,Medium Neutral,https://images.ulta.com/is/image/Ulta/2507994sw?$50px$
Lancôme,21.9130434782609,0.473251028806584,0.476470588235294,Suede,450,Tan Neutral,https://images.ulta.com/is/image/Ulta/2271136sw?$tn$
Lancôme,25.7142857142857,0.666666666666667,0.835294117647059,Ivoire,120,Light Neutral,https://images.ulta.com/is/image/Ulta/2290993sw?$50px$
Lancôme,25.9459459459459,0.725490196078431,0.9,Versatile Porcelaine Divoire I,130,Light Neutral,https://images.ulta.com/is/image/Ulta/2235336sw?$50px$
Lancôme,26.4705882352941,0.653846153846154,0.898039215686275,Ivoire,140,Light Neutral,https://images.ulta.com/is/image/Ulta/2290994sw?$50px$
Lancôme,28.5714285714286,0.724137931034483,0.829411764705882,Versatile Neutrale II,205,Light Neutral,https://images.ulta.com/is/image/Ulta/2235361sw?$50px$
Lancôme,26.6666666666667,0.67741935483871,0.817647058823529,Versatile Clair II,210,Light Neutral,https://images.ulta.com/is/image/Ulta/2235362sw?$50px$
Lancôme,23.6363636363636,0.717391304347826,0.819607843137255,Versatile Buff II,220,Light Neutral,https://images.ulta.com/is/image/Ulta/2235363sw?$50px$
Lancôme,32.0,0.742574257425743,0.801960784313726,Versatile Ecru II,230,Light Neutral,https://images.ulta.com/is/image/Ulta/2235364sw?$50px$
Lancôme,24.0,0.698924731182796,0.817647058823529,Versatile Rose Clair II,240,Light Neutral,https://images.ulta.com/is/image/Ulta/2235365sw?$50px$
Lancôme,27.1232876712329,0.78494623655914,0.817647058823529,Versatile Bisque II,310,Light Neutral,https://images.ulta.com/is/image/Ulta/2235366sw?$50px$
Lancôme,29.3023255813953,0.741379310344828,0.772549019607843,Versatile Wheat II,315,Light Neutral,https://images.ulta.com/is/image/Ulta/2235367sw?$50px$
Lancôme,27.906976744186,0.767857142857143,0.780392156862745,Versatile Amande III,320,Light Neutral,https://images.ulta.com/is/image/Ulta/2235368sw?$50px$
Lancôme,27.7894736842105,0.798319327731093,0.766666666666667,Versatile Nu III,340,Light Neutral,https://images.ulta.com/is/image/Ulta/2235369sw?$50px$
Lancôme,28.5981308411215,0.75886524822695,0.723529411764706,Bisque,350,Medium Neutral,https://images.ulta.com/is/image/Ulta/2290996sw?$50px$
Lancôme,23.6697247706422,0.741496598639456,0.711764705882353,Bisque,355,Medium Neutral,https://images.ulta.com/is/image/Ulta/2290997sw?$50px$
Lancôme,26.4220183486239,0.652694610778443,0.672549019607843,Versatile Honey III,360,Medium Neutral,https://images.ulta.com/is/image/Ulta/2235371sw?$50px$
Lancôme,27.1153846153846,0.52,0.607843137254902,Bisque,370,Medium Neutral,https://images.ulta.com/is/image/Ulta/2290998sw?$50px$
Lancôme,29.4545454545455,0.785714285714286,0.725490196078431,Bisque,410,Medium Neutral,https://images.ulta.com/is/image/Ulta/2290999sw?$50px$
Lancôme,25.1612903225806,0.596153846153846,0.592156862745098,Bisque,420,Medium Neutral,https://images.ulta.com/is/image/Ulta/2259016sw?$50px$
Lancôme,23.52,0.570776255707762,0.570588235294118,Bisque,440,Medium Neutral,https://images.ulta.com/is/image/Ulta/2291001sw?$50px$
Lancôme,24.8780487804878,0.514644351464435,0.531372549019608,Suede,460,Medium Neutral,https://images.ulta.com/is/image/Ulta/2259017sw?$50px$
Lancôme,21.5492957746479,0.651376146788991,0.427450980392157,Suede,500,Tan Neutral,https://images.ulta.com/is/image/Ulta/2271138sw?$50px$
Lancôme,21.304347826087,0.657142857142857,0.411764705882353,Suede,520,Tan Neutral,https://images.ulta.com/is/image/Ulta/2271135sw?$50px$
Lancôme,21.5267175572519,0.693121693121693,0.370588235294118,Suede,540,Tan Neutral,https://images.ulta.com/is/image/Ulta/2293025sw?$50px$
Lancôme,18.2352941176471,0.6375,0.313725490196078,Suede,550,Deep Neutral,https://images.ulta.com/is/image/Ulta/2259018sw?$50px$
Pacifica,22.8260869565217,0.71875,0.749019607843137,Cool Medium,29CM,Medium Cool,https://images.ulta.com/is/image/Ulta/2540751sw?$tn$
Pacifica,30.7317073170732,0.911111111111111,0.911764705882353,Neutral Fair,40NF,Light Neutral,https://images.ulta.com/is/image/Ulta/2540366sw?$50px$
Pacifica,30.4477611940299,0.848101265822785,0.845098039215686,Cool Fair,39CF,Light Cool,https://images.ulta.com/is/image/Ulta/2541105sw?$50px$
Pacifica,30.4347826086957,0.644859813084112,0.790196078431373,Neutral Fair,38NF,Light Neutral,https://images.ulta.com/is/image/Ulta/2541128sw?$50px$
Pacifica,30.0,0.654545454545455,0.784313725490196,Warm Light,37WL,Light Warm,https://images.ulta.com/is/image/Ulta/2541129sw?$50px$
Pacifica,23.8356164383562,0.78494623655914,0.817647058823529,Cool Light,36CL,Light Cool,https://images.ulta.com/is/image/Ulta/2541130sw?$50px$
Pacifica,29.6,0.742574257425743,0.801960784313726,Neutral Light,34NL,Light Neutral,https://images.ulta.com/is/image/Ulta/2541131sw?$50px$
Pacifica,29.2857142857143,0.67741935483871,0.756862745098039,Neutral Light,33NL,Light Neutral,https://images.ulta.com/is/image/Ulta/2541145sw?$50px$
Pacifica,29.6470588235294,0.620437956204379,0.731372549019608,Warm Light,32WL,Light Warm,https://images.ulta.com/is/image/Ulta/2541146sw?$50px$
Pacifica,25.8139534883721,0.754385964912281,0.776470588235294,Cool Light,31CL,Light Cool,https://images.ulta.com/is/image/Ulta/2541125sw?$50px$
Pacifica,27.3267326732673,0.737226277372263,0.731372549019608,Warm Medium,27WM,Medium Warm,https://images.ulta.com/is/image/Ulta/2541126sw?$50px$
Pacifica,33.2142857142857,0.64367816091954,0.658823529411765,Neutral Medium,26NM,Medium Neutral,https://images.ulta.com/is/image/Ulta/2541127sw?$50px$
Pacifica,30.5357142857143,0.691358024691358,0.682352941176471,Warm Medium,25WM,Medium Warm,https://images.ulta.com/is/image/Ulta/2541132sw?$50px$
Pacifica,29.7435897435897,0.646408839779006,0.645098039215686,Neutral Medium,23NM,Medium Neutral,https://images.ulta.com/is/image/Ulta/2541138sw?$50px$
Pacifica,30.2970297029703,0.540106951871658,0.633333333333333,Cool Medium,20CM,Medium Cool,https://images.ulta.com/is/image/Ulta/2540744sw?$50px$
Pacifica,29.3129770992366,0.592760180995475,0.566666666666667,Warm Tan,18WT,Tan Warm,https://images.ulta.com/is/image/Ulta/2541102sw?$50px$
Pacifica,32.5581395348837,0.544303797468354,0.535294117647059,Neutral Tan,16NT,Tan Neutral,https://images.ulta.com/is/image/Ulta/2541109sw?$50px$
Pacifica,30.4918032786885,0.559633027522936,0.572549019607843,Warm Tan,15WT,Tan Warm,https://images.ulta.com/is/image/Ulta/2541104sw?$50px$
Pacifica,26.4864864864865,0.54679802955665,0.398039215686274,Warm Deep,07WD,Deep Warm,https://images.ulta.com/is/image/Ulta/2540761sw?$50px$
Pacifica,25.7142857142857,0.505154639175258,0.380392156862745,Warm Deep,06WD,Deep Warm,https://images.ulta.com/is/image/Ulta/2540752sw?$50px$
Pacifica,22.3008849557522,0.591623036649215,0.374509803921569,Cool Deep,04CD,Deep Cool,https://images.ulta.com/is/image/Ulta/2540758sw?$50px$
Pacifica,25.0,0.571428571428572,0.411764705882353,Warm Deep,03WD,Deep Warm,https://images.ulta.com/is/image/Ulta/2540759sw?$50px$
Pacifica,20.6451612903226,0.550295857988166,0.331372549019608,Neutral Deep,02ND,Deep Neutral,https://images.ulta.com/is/image/Ulta/2541113sw?$50px$
Pacifica,19.0909090909091,0.55,0.313725490196078,Cool Deep,01CD,Deep Cool,https://images.ulta.com/is/image/Ulta/2541115sw?$50px$
Beauty Bakerie,25.7142857142857,0.423255813953488,0.57843137254902,Warm,323,Medium Warm,https://images.ulta.com/is/image/Ulta/2552069sw?$tn$
Beauty Bakerie,14.4827586206897,0.256637168141593,0.22156862745098,Neutral,301,Deep Neutral,https://images.ulta.com/is/image/Ulta/2552710sw?$50px$
Beauty Bakerie,17.8378378378378,0.291338582677165,0.249019607843137,Warm,303,Deep Warm,https://images.ulta.com/is/image/Ulta/2552711sw?$50px$
Beauty Bakerie,24.5454545454545,0.417721518987342,0.309803921568627,Warm,305,Deep Warm,https://images.ulta.com/is/image/Ulta/2552063sw?$50px$
Beauty Bakerie,23.4782608695652,0.423312883435583,0.319607843137255,Cool Neutral,307,Deep Cool,https://images.ulta.com/is/image/Ulta/2552064sw?$50px$
Beauty Bakerie,26.1176470588235,0.474860335195531,0.350980392156863,Warm,309,Tan Warm,https://images.ulta.com/is/image/Ulta/2552065sw?$50px$
Beauty Bakerie,26.9662921348315,0.486338797814208,0.358823529411765,Warm,311,Tan Warm,https://images.ulta.com/is/image/Ulta/2552066sw?$50px$
Beauty Bakerie,25.531914893617,0.45631067961165,0.403921568627451,Warm,313,Tan Warm,https://images.ulta.com/is/image/Ulta/2552112sw?$50px$
Beauty Bakerie,28.1632653061225,0.411764705882353,0.466666666666667,Warm,315,Tan Warm,https://images.ulta.com/is/image/Ulta/2552067sw?$50px$
Beauty Bakerie,24.6728971962617,0.433198380566802,0.515686274509804,Warm,317,Medium Warm,https://images.ulta.com/is/image/Ulta/2552071sw?$50px$
Beauty Bakerie,21.0989010989011,0.387234042553191,0.53921568627451,Neutral,319,Medium Neutral,https://images.ulta.com/is/image/Ulta/2552068sw?$50px$
Beauty Bakerie,24.7826086956522,0.4,0.549019607843137,Warm,321,Medium Warm,https://images.ulta.com/is/image/Ulta/2552070sw?$50px$
Beauty Bakerie,24.5714285714286,0.507246376811594,0.594117647058824,Neutral,325,Medium Neutral,https://images.ulta.com/is/image/Ulta/2552073sw?$50px$
Beauty Bakerie,24.0,0.487179487179487,0.617647058823529,Cool Neutral,327,Medium Cool,https://images.ulta.com/is/image/Ulta/2552072sw?$50px$
Beauty Bakerie,27.4468085106383,0.494736842105263,0.627450980392157,Warm Neutral,329,Medium Warm,https://images.ulta.com/is/image/Ulta/2552078sw?$50px$
Beauty Bakerie,29.3617021276596,0.5,0.631372549019608,Neutral,331,Medium Neutral,https://images.ulta.com/is/image/Ulta/2552090sw?$50px$
Beauty Bakerie,26.5822784810127,0.451428571428571,0.656862745098039,Neutral,333,Medium Neutral,https://images.ulta.com/is/image/Ulta/2552081sw?$50px$
Beauty Bakerie,30.0,0.458823529411765,0.666666666666667,Warm,335,Medium Warm,https://images.ulta.com/is/image/Ulta/2552083sw?$50px$
Beauty Bakerie,30.0,0.487179487179487,0.694117647058824,Warm,337,Medium Warm,https://images.ulta.com/is/image/Ulta/2552075sw?$50px$
Beauty Bakerie,26.865671641791,0.489051094890511,0.731372549019608,Neutral,339,Medium Neutral,https://images.ulta.com/is/image/Ulta/2552087sw?$50px$
Beauty Bakerie,27.1232876712329,0.540740740740741,0.735294117647059,Warm Neutral,341,Medium Warm,https://images.ulta.com/is/image/Ulta/2552079sw?$50px$
Beauty Bakerie,25.9701492537313,0.51937984496124,0.747058823529412,Neutral,343,Medium Neutral,https://images.ulta.com/is/image/Ulta/2552092sw?$50px$
Beauty Bakerie,26.6666666666667,0.557522123893805,0.77843137254902,Warm,345,Light Warm,https://images.ulta.com/is/image/Ulta/2552084sw?$50px$
Beauty Bakerie,22.5,0.583333333333333,0.811764705882353,Cool,347,Light Cool,https://images.ulta.com/is/image/Ulta/2552091sw?$50px$
Beauty Bakerie,25.1612903225806,0.645833333333333,0.811764705882353,Warm,349,Light Warm,https://images.ulta.com/is/image/Ulta/2552086sw?$50px$
Beauty Bakerie,22.6415094339623,0.609195402298851,0.829411764705882,Neutral,351,Light Neutral,https://images.ulta.com/is/image/Ulta/2552094sw?$50px$
Beauty Bakerie,21.1764705882353,0.566666666666667,0.882352941176471,Cool,353,Light Cool,https://images.ulta.com/is/image/Ulta/2552100sw?$50px$
Beauty Bakerie,29.5238095238095,0.818181818181818,0.849019607843137,Warm,355,Light Warm,https://images.ulta.com/is/image/Ulta/2552077sw?$50px$
Beauty Bakerie,26.8965517241379,0.617021276595745,0.907843137254902,Warm Neutral,357,Light Warm,https://images.ulta.com/is/image/Ulta/2552082sw?$50px$
Beauty Bakerie,23.4782608695652,0.621621621621622,0.927450980392157,Cool,359,Light Cool,https://images.ulta.com/is/image/Ulta/2552085sw?$50px$
Revlon,22.3255813953488,0.605633802816901,0.72156862745098,Medium Beige,240,Medium Neutral,https://images.ulta.com/is/image/Ulta/2123487sw?$tn$
Revlon,16.3636363636364,0.636363636363636,0.762745098039216,Natural Beige,220,Light Neutral,https://images.ulta.com/is/image/Ulta/2123486sw?$50px$
Revlon,19.1208791208791,0.764705882352941,0.766666666666667,Nude,200,Light Neutral,https://images.ulta.com/is/image/Ulta/2123484sw?$50px$
Revlon,24.6666666666667,0.775862068965517,0.772549019607843,Sand Beige,180,Light Neutral,https://images.ulta.com/is/image/Ulta/2123485sw?$50px$
Revlon,16.271186440678,0.541284403669725,0.786274509803922,Fresh Beige,250,Light Neutral,https://images.ulta.com/is/image/Ulta/2123488sw?$50px$
Revlon,23.3766233766234,0.865168539325842,0.825490196078431,Ivory,110,Light Neutral,https://images.ulta.com/is/image/Ulta/2123482sw?$50px$
Revlon,25.5172413793103,0.861386138613861,0.801960784313726,Buff,150,Light Neutral,https://images.ulta.com/is/image/Ulta/2123483sw?$50px$
Revlon,18.5185185185185,0.503105590062112,0.684313725490196,Early Tan,340,Tan Neutral,https://images.ulta.com/is/image/Ulta/2123493sw?$50px$
Revlon,20.7692307692308,0.481481481481482,0.682352941176471,True Beige,320,Medium Neutral,https://images.ulta.com/is/image/Ulta/2123491sw?$50px$
Revlon,24.9504950495049,0.643312101910828,0.692156862745098,Golden Beige,300,Medium Neutral,https://images.ulta.com/is/image/Ulta/2123489sw?$50px$
Revlon,22.5,0.615384615384615,0.694117647058824,Warm Golden,310,Medium Warm,https://images.ulta.com/is/image/Ulta/2123490sw?$50px$
Revlon,22.5882352941176,0.548387096774194,0.696078431372549,Natural Tan,330,Tan Neutral,https://images.ulta.com/is/image/Ulta/2123492sw?$50px$
Revlon,20.7692307692308,0.481481481481482,0.682352941176471,Rich Tan,350,Tan Neutral,https://images.ulta.com/is/image/Ulta/2123494sw?$50px$
Revlon,18.8571428571429,0.564516129032258,0.756862745098039,Golden Caramel,275,Light Neutral,https://images.ulta.com/is/image/Ulta/2123495sw?$50px$
Revlon,21.4285714285714,0.424242424242424,0.611764705882353,Caramel,400,Medium Neutral,https://images.ulta.com/is/image/Ulta/2123498sw?$50px$
Revlon,20.4878048780488,0.372727272727273,0.568627450980392,Cappuccino,410,Medium Neutral,https://images.ulta.com/is/image/Ulta/2123499sw?$50px$
Clinique,30.0,0.25,0.968627450980392,Alabaster,10,Light Neutral,https://images.ulta.com/is/image/Ulta/2153594?$tn$
Clinique,30.0,0.25,0.968627450980392,Fair,20,Light Neutral,https://images.ulta.com/is/image/Ulta/2153596?$sm$
Clinique,0.0,0.0,0.976470588235294,Ivory,28,Light Neutral,https://images.ulta.com/is/image/Ulta/2153598?$sm$
Clinique,30.0,0.142857142857143,0.972549019607843,Cream Chamois,40,Light Neutral,https://images.ulta.com/is/image/Ulta/2153599?$sm$
Clinique,0.0,0.0,0.976470588235294,Vanilla,70,Light Neutral,https://images.ulta.com/is/image/Ulta/2153600?$sm$
Clinique,0.0,0.0,0.976470588235294,Light,34,Light Neutral,https://images.ulta.com/is/image/Ulta/2153597?$sm$
Clinique,0.0,0.0,0.976470588235294,Nude Beige,43,Light Neutral,https://images.ulta.com/is/image/Ulta/2153602?$sm$
Clinique,16.0,0.737704918032787,0.76078431372549,Neutral,42,Light Neutral,https://images.ulta.com/is/image/Ulta/2536337sw?$50px$
Clinique,60.0,0.0909090909090908,0.97843137254902,Porcelain Beige,62,Light Neutral,https://images.ulta.com/is/image/Ulta/2153603?$sm$
Clinique,0.0,0.0,0.976470588235294,Sand,90,Light Neutral,https://images.ulta.com/is/image/Ulta/2153606?$sm$
Clinique,0.0,0.0,0.976470588235294,Sunny,72,Light Neutral,https://images.ulta.com/is/image/Ulta/2153604?$sm$
Dermablend,37.2815533980583,0.927927927927928,0.782352941176471,Warm Ivory,10N,Light Warm,https://images.ulta.com/is/image/Ulta/2155624sw?$tn$
Dermablend,28.3783783783784,0.770833333333333,0.811764705882353,Pale Ivory,0C,Light Cool,https://images.ulta.com/is/image/Ulta/2155623sw?$50px$
Dermablend,21.6666666666667,0.514285714285714,0.725490196078431,Cool Beige,15C,Medium Cool,https://images.ulta.com/is/image/Ulta/2551265sw?$50px$
Dermablend,26.0240963855422,0.542483660130719,0.7,Cashew Beige,20W,Medium Warm,https://images.ulta.com/is/image/Ulta/2551260sw?$50px$
Dermablend,32.972972972973,0.69811320754717,0.688235294117647,Natural Beige,25N,Medium Neutral,https://images.ulta.com/is/image/Ulta/2155630sw?$50px$
Dermablend,33.75,0.888888888888889,0.788235294117647,Sand Beige,30N,Light Neutral,https://images.ulta.com/is/image/Ulta/2155628sw?$50px$
Dermablend,31.6981132075472,0.697368421052631,0.701960784313725,Yellow Beige,30W,Medium Warm,https://images.ulta.com/is/image/Ulta/2155627sw?$50px$
Dermablend,28.5436893203883,0.664516129032258,0.696078431372549,Medium Beige,35C,Medium Cool,https://images.ulta.com/is/image/Ulta/2155632sw?$50px$
Dermablend,23.5135135135135,0.393617021276596,0.631372549019608,Tawny Beige,35W,Medium Warm,https://images.ulta.com/is/image/Ulta/2551262sw?$50px$
Dermablend,34.0677966101695,0.614583333333333,0.623529411764706,Golden Beige,40N,Medium Neutral,https://images.ulta.com/is/image/Ulta/2155633sw?$50px$
Dermablend,32.7835051546392,0.507853403141361,0.625490196078431,Caramel Beige,40W,Medium Warm,https://images.ulta.com/is/image/Ulta/2155634sw?$50px$
